"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00093765","2013-03-29","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  139",",,W","   33",",,W","   40",",,W",,,,,,,,,"  210",",,W","  280",",,W","   76",",,W","   98",",,W",,,,,,,,,,,"    1",",,W"
"USW00093765","2013-03-30","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  172",",,W","   78",",,W","   22",",,W",,,,,,,,,"  260",",,W","  270",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,
"USW00093765","2013-03-31","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    8",",,W,","    0",",,W","    0",",,W","  189",",,W","   83",",,W","   57",",,W",,,,,,,,,"  210",",,W","  210",",,W","  116",",,W","  161",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2013-04-01","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    3",",,W,","    0",",,W","    0",",,W","  172",",,W","  122",",,W","   36",",,W",,,,,,,,,"  220",",,W","  220",",,W","   76",",,W","  103",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2013-04-02","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  156",",,W","   67",",,W","   35",",,W",,,,,,,,,"   20",",,W","   10",",,W","   98",",,W","  125",",,W",,,,,,,,,,,,
"USW00093765","2013-04-03","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0","T,,W,","    0",",,W","    0",",,W","  128",",,W","   67",",,W","   34",",,W",,,,,,,,,"   20",",,W","   20",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,
"USW00093765","2013-04-04","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","  584",",,W,","    0",",,W","    0",",,W","  183",",,W","   67",",,W","   46",",,W",,,,,,,,,"  140",",,W","  130",",,W","  148",",,W","  228",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2013-04-05","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0","T,,W,","    0",",,W","    0",",,W","  172",",,W","   67",",,W","   36",",,W",,,,,,,,,"  220",",,W","  220",",,W","   94",",,W","  116",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00093765","2013-04-06","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  150",",,W","   50",",,W","   42",",,W",,,,,,,,,"   30",",,W","   50",",,W","   94",",,W","  125",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00093765","2013-04-07","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  200",",,W","   67",",,W","   31",",,W",,,,,,,,,"  190",",,W","  180",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,
"USW00093765","2013-04-08","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  217",",,W","  133",",,W","   42",",,W",,,,,,,,,"  200",",,W","  200",",,W","   81",",,W","   98",",,W",,,,,,,,,,,,
"USW00093765","2013-04-09","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  233",",,W","  156",",,W","   48",",,W",,,,,,,,,"  210",",,W","  210",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,
"USW00093765","2013-04-10","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  233",",,W","  161",",,W","   54",",,W",,,,,,,,,"  220",",,W","  220",",,W","   98",",,W","  125",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00093765","2013-04-11","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  239",",,W","  167",",,W","   47",",,W",,,,,,,,,"  200",",,W","  200",",,W","   76",",,W","  103",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2013-04-12","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","  163",",,W,","    0",",,W","    0",",,W","  217",",,W","  178",",,W","   63",",,W",,,,,,,,,"  210",",,W","  200",",,W","  112",",,W","  139",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2013-04-13","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  194",",,W","  100",",,W","   33",",,W",,,,,,,,,"   50",",,W","   50",",,W","   89",",,W","  125",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00093765","2013-04-14","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  233",",,W","   89",",,W","   16",",,W",,,,,,,,,"  180",",,W","  190",",,W","   58",",,W","   72",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2013-04-15","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","  137",",,W,","    0",",,W","    0",",,W","  217",",,W","  161",",,W","   36",",,W",,,,,,,,,"  110",",,W","  110",",,W","  107",",,W","  157",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00093765","2013-04-16","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0","T,,W,","    0",",,W","    0",",,W","  244",",,W","  167",",,W","   23",",,W",,,,,,,,,"  120",",,W","  110",",,W","   63",",,W","   76",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2013-04-17","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  239",",,W","  128",",,W","   18",",,W",,,,,,,,,"  160",",,W","  160",",,W","   45",",,W","   58",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2013-04-18","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  244",",,W","  150",",,W","   36",",,W",,,,,,,,,"  160",",,W","  160",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,
"USW00093765","2013-04-19","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   84",",,W,","    0",",,W","    0",",,W","  239",",,W","  189",",,W","   70",",,W",,,,,,,,,"  210",",,W","  210",",,W","  112",",,W","  143",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2013-04-20","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","  396",",,W,","    0",",,W","    0",",,W","  211",",,W","  106",",,W","   42",",,W",,,,,,,,,"  330",",,W","  230",",,W","  112",",,W","  157",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00093765","2013-04-21","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  161",",,W","   89",",,W","   62",",,W",,,,,,,,,"   50",",,W","   40",",,W","  107",",,W","  161",",,W",,,,,,,,,,,,
"USW00093765","2013-04-22","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   71",",,W,","    0",",,W","    0",",,W","  139",",,W","  106",",,W","   82",",,W",,,,,,,,,"   20",",,W","   20",",,W","  103",",,W","  134",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00093765","2013-04-23","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  183",",,W","  100",",,W","   50",",,W",,,,,,,,,"   10",",,W","   40",",,W","   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2013-04-24","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  206",",,W","   72",",,W","   34",",,W",,,,,,,,,"  190",",,W","  200",",,W","   72",",,W","   94",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2013-04-25","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    5",",,W,","    0",",,W","    0",",,W","  217",",,W","  106",",,W","   39",",,W",,,,,,,,,"   30",",,W","  330",",,W","   89",",,W","  116",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2013-04-26","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  200",",,W","   94",",,W","   34",",,W",,,,,,,,,"   60",",,W","   40",",,W","   67",",,W","  103",",,W",,,,,,,,,,,,
"USW00093765","2013-04-27","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  217",",,W","  117",",,W","   30",",,W",,,,,,,,,"   60",",,W","   90",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,
"USW00093765","2013-04-28","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  217",",,W","  106",",,W","   23",",,W",,,,,,,,,"  140",",,W","  160",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,
"USW00093765","2013-04-29","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","  124",",,W,","    0",",,W","    0",",,W","  194",",,W","  167",",,W","   32",",,W",,,,,,,,,"  220",",,W","  140",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2013-04-30","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  244",",,W","  150",",,W","   23",",,W",,,,,,,,,"   80",",,W","   80",",,W","   54",",,W","   72",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2013-05-01","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   10",",,W,","    0",",,W","    0",",,W","  233",",,W","  150",",,W","   43",",,W",,,,,,,,,"   30",",,W","   40",",,W","   58",",,W","   81",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2013-05-02","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   15",",,W,","    0",",,W","    0",",,W","  222",",,W","  156",",,W","   55",",,W",,,,,,,,,"   40",",,W","   30",",,W","   89",",,W","  130",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2013-05-03","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  211",",,W","  139",",,W","   67",",,W",,,,,,,,,"   50",",,W","   40",",,W","   98",",,W","  157",",,W",,,,,,,,,,,"    1",",,W"
"USW00093765","2013-05-04","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   86",",,W,","    0",",,W","    0",",,W","  178",",,W","  128",",,W","   58",",,W",,,,,,,,,"   50",",,W","   40",",,W","   98",",,W","  134",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00093765","2013-05-05","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   23",",,W,","    0",",,W","    0",",,W","  217",",,W","  139",",,W","   42",",,W",,,,,,,,,"   60",",,W","   60",",,W","   67",",,W","  103",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00093765","2013-05-06","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","  399",",,W,","    0",",,W","    0",",,W","  233",",,W","  167",",,W","   43",",,W",,,,,,,,,"  140",",,W","  150",",,W","  183",",,W","  317",",,W","    1",",,W",,,"    1",",,W",,,,,"    1",",,W"
"USW00093765","2013-05-07","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   10",",,W,","    0",",,W","    0",",,W","  217",",,W","  133",",,W","   26",",,W",,,,,,,,,"  210",",,W","  210",",,W","   81",",,W","  107",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2013-05-08","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  217",",,W","  122",",,W","   36",",,W",,,,,,,,,"  200",",,W","  200",",,W","   72",",,W","   94",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2013-05-09","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  233",",,W","  183",",,W","   40",",,W",,,,,,,,,"  220",",,W","  220",",,W","   76",",,W","   94",",,W",,,,,,,,,,,"    1",",,W"
"USW00093765","2013-05-10","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  244",",,W","  161",",,W","   32",",,W",,,,,,,,,"  200",",,W","  230",",,W","   72",",,W","   89",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2013-05-11","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  261",",,W","  206",",,W","   58",",,W",,,,,,,,,"  210",",,W","  210",",,W","   94",",,W","  116",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00093765","2013-05-12","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  250",",,W","  178",",,W","   45",",,W",,,,,,,,,"  230",",,W","  230",",,W","   76",",,W","   98",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2013-05-13","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  217",",,W","  100",",,W","   45",",,W",,,,,,,,,"   10",",,W","   10",",,W","   94",",,W","  130",",,W",,,,,,,,,,,,
"USW00093765","2013-05-14","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  211",",,W","  100",",,W","   43",",,W",,,,,,,,,"  320",",,W","  320",",,W","   94",",,W","  161",",,W",,,,,,,,,,,,
"USW00093765","2013-05-15","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  244",",,W","  172",",,W","   77",",,W",,,,,,,,,"  210",",,W","  210",",,W","  116",",,W","  143",",,W",,,,,,,,,,,,
"USW00093765","2013-05-16","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  256",",,W","  194",",,W","   63",",,W",,,,,,,,,"  230",",,W","  220",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,
"USW00093765","2013-05-17","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  272",",,W","  206",",,W","   27",",,W",,,,,,,,,"  230",",,W","  240",",,W","   58",",,W","   67",",,W",,,,,,,,,,,"    1",",,W"
"USW00093765","2013-05-18","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  261",",,W","  200",",,W","   32",",,W",,,,,,,,,"  180",",,W","  190",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,
"USW00093765","2013-05-19","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  267",",,W","  200",",,W","   33",",,W",,,,,,,,,"  160",",,W","  160",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,
"USW00093765","2013-05-20","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  267",",,W","  211",",,W","   47",",,W",,,,,,,,,"  220",",,W","  170",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,
"USW00093765","2013-05-21","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  261",",,W","  217",",,W","   50",",,W",,,,,,,,,"  210",",,W","  210",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,
"USW00093765","2013-05-22","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  272",",,W","  222",",,W","   41",",,W",,,,,,,,,"  200",",,W","  230",",,W","   76",",,W","   98",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2013-05-23","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   74",",,W,","    0",",,W","    0",",,W","  250",",,W","  211",",,W","   42",",,W",,,,,,,,,"  180",",,W","  190",",,W","   76",",,W","  103",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2013-05-24","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  278",",,W","  156",",,W","   55",",,W",,,,,,,,,"  320",",,W","  340",",,W","  107",",,W","  139",",,W",,,,,,,,,,,,
"USW00093765","2013-05-25","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  228",",,W","  100",",,W","   35",",,W",,,,,,,,,"  280",",,W","  290",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,
"USW00093765","2013-05-26","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  233",",,W","  128",",,W","   13",",,W",,,,,,,,,"  360",",,W","  350",",,W","   63",",,W","   72",",,W",,,,,,,,,,,,
"USW00093765","2013-05-27","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  250",",,W","  117",",,W","   19",",,W",,,,,,,,,"  150",",,W","  180",",,W","   54",",,W","   76",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2013-05-28","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  256",",,W","  194",",,W","   33",",,W",,,,,,,,,"  190",",,W","  190",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,
"USW00093765","2013-05-29","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  267",",,W","  189",",,W","   30",",,W",,,,,,,,,"  200",",,W","  200",",,W","   67",",,W","   81",",,W",,,,,,,,,,,,
"USW00093765","2013-05-30","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  278",",,W","  172",",,W","   24",",,W",,,,,,,,,"  180",",,W","  190",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,
"USW00093765","2013-05-31","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  278",",,W","  206",",,W","   33",",,W",,,,,,,,,"  170",",,W","  190",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,
"USW00093765","2013-06-01","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  278",",,W","  222",",,W","   39",",,W",,,,,,,,,"  210",",,W","  200",",,W","   76",",,W","   89",",,W",,,,,,,,,,,,
"USW00093765","2013-06-02","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  278",",,W","  228",",,W","   51",",,W",,,,,,,,,"  200",",,W","  190",",,W","   81",",,W","   98",",,W",,,,,,,,,,,,
"USW00093765","2013-06-03","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   56",",,W,","    0",",,W","    0",",,W","  267",",,W","  217",",,W","   47",",,W",,,,,,,,,"  250",",,W","  250",",,W","   94",",,W","  116",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2013-06-04","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   10",",,W,","    0",",,W","    0",",,W","  278",",,W","  206",",,W","   30",",,W",,,,,,,,,"   50",",,W","   20",",,W","   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2013-06-05","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  267",",,W","  194",",,W","   29",",,W",,,,,,,,,"   90",",,W","   80",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,
"USW00093765","2013-06-06","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   38",",,W,","    0",",,W","    0",",,W","  272",",,W","  217",",,W","   36",",,W",,,,,,,,,"  110",",,W","  140",",,W","   72",",,W","  103",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2013-06-07","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","  216",",,W,","    0",",,W","    0",",,W","  278",",,W","  233",",,W","   93",",,W",,,,,,,,,"  210",",,W","  190",",,W","  165",",,W","  228",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00093765","2013-06-08","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  283",",,W","  239",",,W","   68",",,W",,,,,,,,,"  200",",,W","  200",",,W","  103",",,W","  139",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00093765","2013-06-09","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  283",",,W","  233",",,W","   45",",,W",,,,,,,,,"  180",",,W","  170",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,
"USW00093765","2013-06-10","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0","T,,W,","    0",",,W","    0",",,W","  283",",,W","  239",",,W","   66",",,W",,,,,,,,,"  200",",,W","  210",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,
"USW00093765","2013-06-11","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    3",",,W,","    0",",,W","    0",",,W","  278",",,W","  233",",,W","   72",",,W",,,,,,,,,"  210",",,W","  220",",,W","  116",",,W","  143",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2013-06-12","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  300",",,W","  206",",,W","   40",",,W",,,,,,,,,"  230",",,W","  220",",,W","   89",",,W","  103",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00093765","2013-06-13","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   20",",,W,","    0",",,W","    0",",,W","  300",",,W","  217",",,W","   71",",,W",,,,,,,,,"  210",",,W","  290",",,W","  125",",,W","  157",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00093765","2013-06-14","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   25",",,W,","    0",",,W","    0",",,W","  267",",,W","  161",",,W","   47",",,W",,,,,,,,,"  340",",,W","  360",",,W","   94",",,W","  112",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00093765","2013-06-15","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  278",",,W","  144",",,W","   37",",,W",,,,,,,,,"  210",",,W","  220",",,W","   81",",,W","   98",",,W",,,,,,,,,,,"    1",",,W"
"USW00093765","2013-06-16","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  278",",,W","  239",",,W","   70",",,W",,,,,,,,,"  220",",,W","  220",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,
"USW00093765","2013-06-17","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  283",",,W","  239",",,W","   63",",,W",,,,,,,,,"  220",",,W","  200",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,
"USW00093765","2013-06-18","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   23",",,W,","    0",",,W","    0",",,W","  283",",,W","  228",",,W","   64",",,W",,,,,,,,,"  230",",,W","  230",",,W","  112",",,W","  143",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2013-06-19","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","  282",",,W,","    0",",,W","    0",",,W","  261",",,W","  206",",,W","   40",",,W",,,,,,,,,"  290",",,W","  290",",,W","  130",",,W","  170",",,W","    1",",,W",,,,,,,,,,
"USW00093765","2013-06-20","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  278",",,W","  200",",,W","   48",",,W",,,,,,,,,"   20",",,W","   40",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,
"USW00093765","2013-06-21","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0",",,W,","    0",",,W","    0",",,W","  289",",,W","  206",",,W","   36",",,W",,,,,,,,,"   20",",,W","   20",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,
"USW00093765","2013-06-22","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","  152",",,W,","    0",",,W","    0",",,W","  267",",,W","  222",",,W","   32",",,W",,,,,,,,,"  180",",,W","  180",",,W","   76",",,W","  112",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00093765","2013-06-23","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","   23",",,W,","    0",",,W","    0",",,W","  278",",,W","  222",",,W","   33",",,W",,,,,,,,,"  200",",,W","  200",",,W","   81",",,W","   98",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00093765","2013-06-24","34.73258","-76.65659","1.5","BEAUFORT MICHAEL J. SMITH FIELD, NC US","    0","T,,W,","    0",",,W","    0",",,W","  289",",,W","  239",",,W","   48",",,W",,,,,,,,,"  230",",,W","  190",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,
