"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00316349","1975-10-11","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  244",",,0","  172",",,0",,,,,"  244",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-10-12","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  256",",,0","  194",",,0",,,,,,,,,,,,,,,,,,,,
"USC00316349","1975-10-13","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  250",",,0","  189",",,0",,,,,"  233",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-10-14","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  267",",,0","  156",",,0",,,,,"  256",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-10-15","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  272",",,0","  167",",,0",,,,,"  250",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-10-16","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  267",",,0","  150",",,0",,,,,"  244",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-10-17","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  272",",,0","  200",",,0",,,,,"  256",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-10-18","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  267",",,0","  194",",,0",,,,,"  244",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-10-19","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  256",",,0","  133",",,0",,,,,"  206",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-10-20","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  250",",,0","  122",",,0",,,,,"  183",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-10-21","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  250",",,0","  128",",,0",,,,,"  222",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-10-22","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  244",",,0","  139",",,0",,,,,"  222",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-10-23","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  250",",,0","  139",",,0",,,,,"  217",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-10-24","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  233",",,0","  139",",,0",,,,,"  206",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-10-25","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  250",",,0","  172",",,0",,,,,"  222",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-10-26","35.1075","-75.9872","1.2","OCRACOKE, NC US","   25",",,0,1700","    0",",,0,","    0",",,0,","  267",",,0","  183",",,0",,,,,"  228",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-10-27","35.1075","-75.9872","1.2","OCRACOKE, NC US","  241",",,0,1700","    0",",,0,","    0",",,0,","  239",",,0","  167",",,0",,,,,"  183",",I,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-10-28","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  217",",,0","  194",",I,0",,,,,"  206",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-10-29","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  239",",,0","  183",",,0",,,,,"  194",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-10-30","35.1075","-75.9872","1.2","OCRACOKE, NC US","   51",",,0,1700","    0",",,0,","    0",",,0,","  244",",,0","   72",",,0",,,,,"  222",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-10-31","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  222",",,0","   67",",,0",,,,,"  100",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-11-01","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  217",",,0","   67",",,0",,,,,"  194",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-11-02","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  244",",,0",,,,,,,"  239",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-11-03","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  239",",,0","   83",",,0",,,,,"  189",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-11-04","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,
"USC00316349","1975-11-05","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  283",",,0","  200",",,0",,,,,"  256",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-11-06","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  256",",,0","  183",",,0",,,,,"  244",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-11-07","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  261",",,0","  139",",,0",,,,,"  250",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-11-08","35.1075","-75.9872","1.2","OCRACOKE, NC US","  191",",,0,1700","    0",",,0,","    0",",,0,","  250",",,0","  206",",,0",,,,,"  222",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-11-09","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  239",",,0","  200",",,0",,,,,"  222",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-11-10","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  261",",,0","  183",",,0",,,,,"  211",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-11-11","35.1075","-75.9872","1.2","OCRACOKE, NC US","   51",",,0,1700","    0",",,0,","    0",",,0,","  256",",,0",,,,,,,"  239",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-11-12","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  261",",,0",,,,,,,"  239",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-11-13","35.1075","-75.9872","1.2","OCRACOKE, NC US","   51",",,0,1700","    0",",,0,","    0",",,0,","  261",",,0",,,,,,,"  150",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-11-14","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  156",",,0",,,,,,,"  117",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-11-15","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  156",",,0","    0",",,0",,,,,"  156",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-11-16","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  178",",,0","  -11",",,0",,,,,"  167",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-11-17","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  178",",,0","   89",",,0",,,,,"  128",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-11-18","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  183",",,0","  122",",,0",,,,,"  178",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-11-19","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  222",",,0","  150",",,0",,,,,"  150",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-11-20","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  217",",,0","  144",",,0",,,,,"  217",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-11-21","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  217",",,0","  117",",,0",,,,,"  122",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-11-22","35.1075","-75.9872","1.2","OCRACOKE, NC US","   25",",,0,1700","    0",",,0,","    0",",,0,","  233",",,0","  100",",,0",,,,,"  128",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-11-23","35.1075","-75.9872","1.2","OCRACOKE, NC US","   76",",,0,1700","    0",",,0,","    0",",,0,","  156",",,0","  128",",,0",,,,,"  150",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-11-24","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  172",",,0","  117",",,0",,,,,"  139",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-11-25","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  172",",,0",,,,,,,"  139",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-11-26","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  206",",,0",,,,,,,"  156",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-11-27","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  211",",,0",,,,,,,"  183",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-11-28","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  178",",,0","  117",",,0",,,,,"  122",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-11-29","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  178",",,0","  111",",,0",,,,,"  156",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-11-30","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  256",",,0","   72",",,0",,,,,"  200",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-12-01","35.1075","-75.9872","1.2","OCRACOKE, NC US","    5",",,0,1700","    0",",,0,","    0",",,0,","  200",",,0","   72",",,0",,,,,"  133",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-12-02","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  139",",,0","   72",",,0",,,,,"  111",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-12-03","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  172",",,0","   17",",,0",,,,,"  156",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-12-04","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  167",",,0","   67",",,0",,,,,"  156",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-12-05","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  233",",,0","  111",",,0",,,,,"  228",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-12-06","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  228",",,0","   89",",,0",,,,,"  167",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-12-07","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  183",",,0","  106",",,0",,,,,"  128",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-12-08","35.1075","-75.9872","1.2","OCRACOKE, NC US","   25",",,0,1700","    0",",,0,","    0",",,0,","  206",",,0","  111",",,0",,,,,"  122",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-12-09","35.1075","-75.9872","1.2","OCRACOKE, NC US","    5",",,0,1700","    0",",,0,","    0",",,0,","  161",",,0","  111",",,0",,,,,"  122",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-12-10","35.1075","-75.9872","1.2","OCRACOKE, NC US","   51",",,0,1700","    0",",,0,","    0",",,0,","  128",",,0","   72",",,0",,,,,"   83",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-12-11","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  117",",,0","   78",",,0",,,,,"  100",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-12-12","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  183",",,0","   72",",,0",,,,,"  172",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-12-13","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  167",",,0","   67",",,0",,,,,"  156",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-12-14","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  150",",,0","   94",",,0",,,,,"  150",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-12-15","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  194",",,0","   94",",,0",,,,,"  156",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-12-16","35.1075","-75.9872","1.2","OCRACOKE, NC US","   18",",,0,1700","    0",",,0,","    0",",,0,","  161",",,0","   94",",,0",,,,,"  161",",,0,1700",,,"    1",",,0",,,,,,,,,,
"USC00316349","1975-12-17","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  167",",,0","  128",",,0",,,,,"  167",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-12-18","35.1075","-75.9872","1.2","OCRACOKE, NC US","  292",",,0,1700","    0",",,0,","    0",",,0,","  167",",,0","   56",",,0",,,,,"   94",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-12-19","35.1075","-75.9872","1.2","OCRACOKE, NC US","   89",",,0,1700","    0",",,0,","    0",",,0,","   94",",,0","  -44",",,0",,,,,"   11",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-12-20","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  106",",,0","  -44",",,0",,,,,"  -11",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-12-21","35.1075","-75.9872","1.2","OCRACOKE, NC US","   86",",,0,1700","    0",",,0,","    0",",,0,","  111",",,0","  -11",",,0",,,,,"   44",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-12-22","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  106",",,0","   11",",,0",,,,,"   50",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-12-23","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  133",",,0","   33",",,0",,,,,"   78",",I,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-12-24","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","   67",",I,0","    6",",,0",,,,,"   39",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-12-25","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  189",",,0","   39",",,0",,,,,"  150",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-12-26","35.1075","-75.9872","1.2","OCRACOKE, NC US","  381",",,0,1700","    0",",,0,","    0",",,0,","  200",",,0","  133",",,0",,,,,"  133",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-12-27","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  150",",,0","   78",",,0",,,,,"  106",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-12-28","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  144",",,0","   11",",,0",,,,,"  133",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-12-29","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  200",",,0","   39",",,0",,,,,"  183",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-12-30","35.1075","-75.9872","1.2","OCRACOKE, NC US","   10",",,0,1700","    0",",,0,","    0",",,0,","  183",",,0","  -11",",,0",,,,,"  156",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1975-12-31","35.1075","-75.9872","1.2","OCRACOKE, NC US","  295",",,0,1700","    0",",,0,","    0",",,0,","  183",",,0","  128",",,0",,,,,"  178",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-01-01","35.1075","-75.9872","1.2","OCRACOKE, NC US","  152",",,0,1700","    0",",,0,","    0",",,0,","  178",",,0","   72",",,0",,,,,"   72",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-01-02","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","   94",",,0","  -11",",,0",,,,,"   94",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-01-03","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  200",",,0","   72",",,0",,,,,"  156",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-01-04","35.1075","-75.9872","1.2","OCRACOKE, NC US","  180",",,0,1700","    0",",,0,","    0",",,0,","  178",",,0","   50",",,0",,,,,"   78",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-01-05","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  172",",,0","   11",",,0",,,,,"   22",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-01-06","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","   56",",,0","    0",",,0",,,,,"   56",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-01-07","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  183",",,0","   56",",,0",,,,,"  156",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-01-08","35.1075","-75.9872","1.2","OCRACOKE, NC US","   13",",,0,1700","    0",",,0,","    0",",,0,","  156",",,0","   50",",,0",,,,,"   72",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-01-09","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","   72",",,0","  -17",",,0",,,,,"   22",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-01-10","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","   72",",,0","  -39",",,0",,,,,"   67",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-01-11","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  117",",,0","   17",",,0",,,,,"   94",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-01-12","35.1075","-75.9872","1.2","OCRACOKE, NC US","   51",",,0,1700","    0",",,0,","    0",",,0,","  111",",,0","    0",",,0",,,,,"   89",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-01-13","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  178",",,0","    0",",,0",,,,,"  156",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-01-14","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  156",",,0","  122",",,0",,,,,"  144",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-01-15","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  144",",,0","   67",",,0",,,,,"  128",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-01-16","35.1075","-75.9872","1.2","OCRACOKE, NC US","   13",",,0,1700","    0",",,0,","    0",",,0,","  133",",,0","   89",",,0",,,,,"  100",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-01-17","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0","T,,0,1700","    0","T,,0,","    0",",,0,","  139",",,0","   -6",",,0",,,,,"   -6",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-01-18","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","   33",",,0","  -39",",,0",,,,,"  -11",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-01-19","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","   17",",,0","  -56",",,0",,,,,"    0",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-01-20","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  156",",,0","  -39",",,0",,,,,"  100",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-01-21","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  100",",,0","  -33",",,0",,,,,"   94",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-01-22","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","   94",",,0","   61",",,0",,,,,"   61",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-01-23","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  100",",,0","    0",",,0",,,,,"   94",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-01-24","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  133",",,0","   72",",,0",,,,,"  133",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-01-25","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  178",",,0","   39",",,0",,,,,"  161",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-01-26","35.1075","-75.9872","1.2","OCRACOKE, NC US",,,"    0",",,0,","    0",",,0,","  183",",,0","  167",",,0",,,,,"  178",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-01-27","35.1075","-75.9872","1.2","OCRACOKE, NC US",,,"    0",",,0,","    0",",,0,","  178",",,0","  100",",,0",,,,,,,,,,,,,,,,,,,,
"USC00316349","1976-01-28","35.1075","-75.9872","1.2","OCRACOKE, NC US",,,"    0",",,0,","    0",",,0,","  156",",,0","   78",",,0",,,,,"  133",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-01-29","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  128",",,0","   61",",,0",,,,,"  122",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-01-30","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  128",",,0","   33",",,0",,,,,"  100",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-01-31","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  122",",,0","  100",",,0",,,,,"  117",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-02-01","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  178",",,0","   33",",,0",,,,,"  133",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-02-02","35.1075","-75.9872","1.2","OCRACOKE, NC US","  127",",,0,1700","    0",",,0,","    0",",,0,","  133",",,0","   56",",,0",,,,,"   56",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-02-03","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  133",",,0","   17",",,0",,,,,"  133",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-02-04","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  172",",,0","  -17",",,0",,,,,"  133",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-02-05","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  178",",,0","  100",",,0",,,,,"  167",",I,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-02-06","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  156",",I,0","   44",",,0",,,,,"   72",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-02-07","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","   72",",,0","   17",",,0",,,,,"   50",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-02-08","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  172",",,0","    0",",,0",,,,,"  100",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-02-09","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  106",",,0","   61",",,0",,,,,"   67",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-02-10","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  122",",,0","    0",",,0",,,,,"  122",",,0,1700",,,,,,,,,,,,,,
"USC00316349","1976-02-11","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,0,1700","    0",",,0,","    0",",,0,","  144",",,0","  100",",,0",,,,,"  144",",,0,1700",,,,,,,,,,,,,,
